연,월,도,시군구,월별 수요량
2023,06,광주,광산구,50464
2023,06,광주,남구,174385
2023,06,광주,동구,13435
2023,06,광주,북구,29713
2023,06,광주,서구,34536
2023,06,대구,남구,15768
2023,06,대구,달서구,72060
2023,06,대구,달성군,92379
2023,06,대구,동구,21534
2023,06,대구,북구,101228
2023,06,대구,서구,2069
2023,06,대구,수성구,402649
2023,06,대구,중구,4042
2023,06,대전,대덕구,44618
2023,06,대전,동구,20619
2023,06,대전,서구,98710
2023,06,대전,유성구,69206
2023,06,대전,중구,32004
2023,06,부산,강서구,11086
2023,06,부산,금정구,11360
2023,06,부산,기장군,64992
2023,06,부산,남구,2394
2023,06,부산,동래구,8986
2023,06,부산,부산진구,291581
2023,06,부산,북구,12151
2023,06,부산,사상구,14384
2023,06,부산,사하구,7767
2023,06,부산,수영구,10245
2023,06,부산,연제구,12524
2023,06,부산,영도구,3975
2023,06,부산,중구,9699
2023,06,부산,해운대구,9827
2023,06,서울,강남구,46913
2023,06,서울,강동구,8982
2023,06,서울,강북구,5086
2023,06,서울,강서구,16077
2023,06,서울,관악구,36225
2023,06,서울,광진구,10764
2023,06,서울,구로구,6534
2023,06,서울,금천구,15266
2023,06,서울,노원구,27444
2023,06,서울,도봉구,16954
2023,06,서울,동대문구,8182
2023,06,서울,동작구,6293
2023,06,서울,마포구,45102
2023,06,서울,서대문구,10661
2023,06,서울,서초구,27706
2023,06,서울,성동구,58972
2023,06,서울,성북구,8112
2023,06,서울,송파구,27893
2023,06,서울,양천구,47896
2023,06,서울,영등포구,53065
2023,06,서울,용산구,8574
2023,06,서울,은평구,23257
2023,06,서울,종로구,17279
2023,06,서울,중구,7972
2023,06,서울,중랑구,15231
2023,06,세종,세종시,48958
2023,06,울산,남구,67751
2023,06,울산,동구,8372
2023,06,울산,북구,28714
2023,06,울산,울주군,31620
2023,06,울산,중구,19648
2023,06,인천,강화군,7638
2023,06,인천,계양구,15656
2023,06,인천,남동구,28491
2023,06,인천,동구,2446
2023,06,인천,미추홀구,119137
2023,06,인천,부평구,25444
2023,06,인천,서구,48636
2023,06,인천,연수구,31878
2023,06,인천,옹진군,1189
2023,06,인천,중구,18254
2023,06,전남,강진군,9085
2023,06,전남,고흥군,20609
2023,06,전남,곡성군,14317
2023,06,전남,광양시,42598
2023,06,전남,구례군,2754
2023,06,전남,나주시,31541
2023,06,전남,담양군,6032
2023,06,전남,목포시,17094
2023,06,전남,무안군,27308
2023,06,전남,보성군,20852
2023,06,전남,순천시,91257
2023,06,전남,신안군,4571
2023,06,전남,여수시,55243
2023,06,전남,영광군,13710
2023,06,전남,영암군,14793
2023,06,전남,완도군,8564
2023,06,전남,장성군,16572
2023,06,전남,장흥군,3718
2023,06,전남,진도군,3654
2023,06,전남,함평군,17158
2023,06,전남,해남군,8065
2023,06,전남,화순군,22773
2023,06,전북,고창군,36560
2023,06,전북,군산시,23307
2023,06,전북,김제시,31243
2023,06,전북,남원시,42313
2023,06,전북,무주군,19187
2023,06,전북,부안군,16710
2023,06,전북,순창군,19122
2023,06,전북,완주군,76300
2023,06,전북,익산시,23594
2023,06,전북,임실군,22062
2023,06,전북,장수군,11360
2023,06,전북,전주시,174010
2023,06,전북,정읍시,29557
2023,06,전북,진안군,10607
2023,06,제주,서귀포시,358718
2023,06,제주,제주시,544633
2023,06,충남,계룡시,17866
2023,06,충남,공주시,80492
2023,06,충남,금산군,15527
2023,06,충남,논산시,54941
2023,06,충남,당진시,39630
2023,06,충남,보령시,31976
2023,06,충남,부여군,24757
2023,06,충남,서산시,15333
2023,06,충남,서천군,24718
2023,06,충남,아산시,79937
2023,06,충남,예산군,50817
2023,06,충남,천안시,183632
2023,06,충남,청양군,3822
2023,06,충남,태안군,18218
2023,06,충남,홍성군,37315
2023,06,충북,괴산군,30819
2023,06,충북,단양군,29718
2023,06,충북,보은군,21924
2023,06,충북,영동군,27201
2023,06,충북,옥천군,48750
2023,06,충북,음성군,26703
2023,06,충북,제천시,15990
2023,06,충북,증평군,4038
2023,06,충북,진천군,20943
2023,06,충북,청주시,203210
2023,06,충북,충주시,81418
2023,07,강원,강릉시,30735
2023,07,강원,고성군,7941
2023,07,강원,동해시,29064
2023,07,강원,삼척시,17142
2023,07,강원,속초시,34005
2023,07,강원,양구군,13981
2023,07,강원,양양군,18853
2023,07,강원,영월군,5130
2023,07,강원,원주시,98025
2023,07,강원,인제군,35383
2023,07,강원,정선군,12766
2023,07,강원,철원군,15659
2023,07,강원,춘천시,64606
2023,07,강원,태백시,8197
2023,07,강원,평창군,39164
2023,07,강원,홍천군,41704
2023,07,강원,화천군,5441
2023,07,강원,횡성군,26546
2023,07,경기,가평군,43047
2023,07,경기,고양시,49240
2023,07,경기,과천시,10971
2023,07,경기,광명시,61904
2023,07,경기,광주시,28345
2023,07,경기,구리시,15769
2023,07,경기,군포시,9197
2023,07,경기,김포시,29692
2023,07,경기,남양주시,58878
2023,07,경기,동두천시,1916
2023,07,경기,부천시,64772
2023,07,경기,성남시,71639
2023,07,경기,수원시,41248
2023,07,경기,시흥시,43157
2023,07,경기,안산시,108090
2023,07,경기,안성시,50107
2023,07,경기,안양시,17594
2023,07,경기,양주시,43511
2023,07,경기,양평군,20994
2023,07,경기,여주시,51904
2023,07,경기,연천군,1255
2023,07,경기,오산시,18210
2023,07,경기,용인시,15496
2023,07,경기,의왕시,8280
2023,07,경기,의정부시,5465
2023,07,경기,이천시,29271
2023,07,경기,파주시,15982
2023,07,경기,평택시,50486
2023,07,경기,포천시,22712
2023,07,경기,하남시,110075
2023,07,경기,화성시,27997
2023,07,경남,거제시,32774
2023,07,경남,거창군,27695
2023,07,경남,고성군,13670
2023,07,경남,김해시,97211
2023,07,경남,남해군,12592
2023,07,경남,밀양시,17206
2023,07,경남,사천시,37383
2023,07,경남,산청군,16611
2023,07,경남,양산시,93227
2023,07,경남,의령군,4103
2023,07,경남,진주시,51810
2023,07,경남,창녕군,18714
2023,07,경남,창원시,94058
2023,07,경남,통영시,14320
2023,07,경남,하동군,7568
2023,07,경남,함안군,36824
2023,07,경남,함양군,21247
2023,07,경남,합천군,4545
2023,07,경북,경산시,62784
2023,07,경북,경주시,122817
2023,07,경북,고령군,21149
2023,07,경북,구미시,117281
2023,07,경북,군위군,59482
2023,07,경북,김천시,50802
2023,07,경북,문경시,58195
2023,07,경북,봉화군,14305
2023,07,경북,상주시,25563
2023,07,경북,성주군,45352
2023,07,경북,안동시,42681
2023,07,경북,영덕군,19748
2023,07,경북,영양군,7066
2023,07,경북,영주시,17473
2023,07,경북,영천시,52766
2023,07,경북,예천군,17889
2023,07,경북,울릉군,0
2023,07,경북,울진군,20839
2023,07,경북,의성군,38395
2023,07,경북,청도군,31580
2023,07,경북,청송군,23109
2023,07,경북,칠곡군,91500
2023,07,경북,포항시,84514
2023,07,광주,광산구,52173
2023,07,광주,남구,178737
2023,07,광주,동구,13566
2023,07,광주,북구,29527
2023,07,광주,서구,34886
2023,07,대구,남구,16187
2023,07,대구,달서구,73726
2023,07,대구,달성군,97246
2023,07,대구,동구,21622
2023,07,대구,북구,101394
2023,07,대구,서구,2065
2023,07,대구,수성구,413665
2023,07,대구,중구,3942
2023,07,대전,대덕구,44992
2023,07,대전,동구,20057
2023,07,대전,서구,100575
2023,07,대전,유성구,71811
2023,07,대전,중구,31989
2023,07,부산,강서구,10732
2023,07,부산,금정구,11519
2023,07,부산,기장군,66017
2023,07,부산,남구,2462
2023,07,부산,동래구,9574
2023,07,부산,부산진구,299222
2023,07,부산,북구,12129
2023,07,부산,사상구,14603
2023,07,부산,사하구,7896
2023,07,부산,수영구,10158
2023,07,부산,연제구,12196
2023,07,부산,영도구,3885
2023,07,부산,중구,9626
2023,07,부산,해운대구,9945
2023,07,서울,강남구,47379
2023,07,서울,강동구,9132
2023,07,서울,강북구,5099
2023,07,서울,강서구,15803
2023,07,서울,관악구,37332
2023,07,서울,광진구,11080
2023,07,서울,구로구,6613
2023,07,서울,금천구,15063
2023,07,서울,노원구,28191
2023,07,서울,도봉구,17248
2023,07,서울,동대문구,8296
2023,07,서울,동작구,6264
2023,07,서울,마포구,45267
2023,07,서울,서대문구,10933
2023,07,서울,서초구,27859
2023,07,서울,성동구,61291
2023,07,서울,성북구,8196
2023,07,서울,송파구,28051
2023,07,서울,양천구,50040
2023,07,서울,영등포구,51766
2023,07,서울,용산구,8966
2023,07,서울,은평구,23898
2023,07,서울,종로구,17651
2023,07,서울,중구,8314
2023,07,서울,중랑구,15248
2023,07,세종,세종시,46970
2023,07,울산,남구,70708
2023,07,울산,동구,8494
2023,07,울산,북구,29262
2023,07,울산,울주군,30641
2023,07,울산,중구,19471
2023,07,인천,강화군,7744
2023,07,인천,계양구,15707
2023,07,인천,남동구,29054
2023,07,인천,동구,2424
2023,07,인천,미추홀구,122410
2023,07,인천,부평구,24900
2023,07,인천,서구,48747
2023,07,인천,연수구,32360
2023,07,인천,옹진군,1056
2023,07,인천,중구,18367
2023,07,전남,강진군,9199
2023,07,전남,고흥군,21656
2023,07,전남,곡성군,14655
2023,07,전남,광양시,43392
2023,07,전남,구례군,3052
2023,07,전남,나주시,30250
2023,07,전남,담양군,6286
2023,07,전남,목포시,17530
2023,07,전남,무안군,27486
2023,07,전남,보성군,20152
2023,07,전남,순천시,93941
2023,07,전남,신안군,4509
2023,07,전남,여수시,58492
2023,07,전남,영광군,13750
2023,07,전남,영암군,15065
2023,07,전남,완도군,8636
2023,07,전남,장성군,16751
2023,07,전남,장흥군,3766
2023,07,전남,진도군,3900
2023,07,전남,함평군,17057
2023,07,전남,해남군,8254
2023,07,전남,화순군,22695
2023,07,전북,고창군,37613
2023,07,전북,군산시,23885
2023,07,전북,김제시,31340
2023,07,전북,남원시,41521
2023,07,전북,무주군,20521
2023,07,전북,부안군,16704
2023,07,전북,순창군,19634
2023,07,전북,완주군,76985
2023,07,전북,익산시,23045
2023,07,전북,임실군,21693
2023,07,전북,장수군,11489
2023,07,전북,전주시,174635
2023,07,전북,정읍시,29694
2023,07,전북,진안군,10000
2023,07,제주,서귀포시,364280
2023,07,제주,제주시,524424
2023,07,충남,계룡시,18219
2023,07,충남,공주시,80491
2023,07,충남,금산군,15661
2023,07,충남,논산시,55192
2023,07,충남,당진시,39118
2023,07,충남,보령시,32496
2023,07,충남,부여군,24168
2023,07,충남,서산시,15986
2023,07,충남,서천군,25353
2023,07,충남,아산시,81840
2023,07,충남,예산군,52930
2023,07,충남,천안시,186476
2023,07,충남,청양군,4221
2023,07,충남,태안군,18984
2023,07,충남,홍성군,37404
2023,07,충북,괴산군,29000
2023,07,충북,단양군,30466
2023,07,충북,보은군,21877
2023,07,충북,영동군,27894
2023,07,충북,옥천군,49243
2023,07,충북,음성군,28089
2023,07,충북,제천시,15514
2023,07,충북,증평군,4234
2023,07,충북,진천군,21586
2023,07,충북,청주시,205267
2023,07,충북,충주시,83225
2023,08,강원,강릉시,31199
2023,08,강원,고성군,8153
2023,08,강원,동해시,32485
2023,08,강원,삼척시,16286
2023,08,강원,속초시,36668
2023,08,강원,양구군,14312
2023,08,강원,양양군,19107
2023,08,강원,영월군,5196
2023,08,강원,원주시,103071
2023,08,강원,인제군,34928
2023,08,강원,정선군,13010
2023,08,강원,철원군,15876
2023,08,강원,춘천시,65099
2023,08,강원,태백시,8714
2023,08,강원,평창군,38800
2023,08,강원,홍천군,43957
2023,08,강원,화천군,5943
2023,08,강원,횡성군,27350
2023,08,경기,가평군,41309
2023,08,경기,고양시,49319
2023,08,경기,과천시,11177
2023,08,경기,광명시,63281
2023,08,경기,광주시,27837
2023,08,경기,구리시,16742
2023,08,경기,군포시,9519
2023,08,경기,김포시,29758
2023,08,경기,남양주시,59432
2023,08,경기,동두천시,1942
2023,08,경기,부천시,65927
2023,08,경기,성남시,74148
2023,08,경기,수원시,42308
2023,08,경기,시흥시,41588
2023,08,경기,안산시,111002
2023,08,경기,안성시,50633
2023,08,경기,안양시,17642
2023,08,경기,양주시,41472
2023,08,경기,양평군,21054
2023,08,경기,여주시,53910
2023,08,경기,연천군,1363
2023,08,경기,오산시,18165
2023,08,경기,용인시,18286
2023,08,경기,의왕시,8825
2023,08,경기,의정부시,5494
2023,08,경기,이천시,29973
2023,08,경기,파주시,16650
2023,08,경기,평택시,51988
2023,08,경기,포천시,23130
2023,08,경기,하남시,113439
2023,08,경기,화성시,25237
2023,08,경남,거제시,34590
2023,08,경남,거창군,28224
2023,08,경남,고성군,13385
2023,08,경남,김해시,98119
2023,08,경남,남해군,13181
2023,08,경남,밀양시,17277
2023,08,경남,사천시,36819
2023,08,경남,산청군,16980
2023,08,경남,양산시,95070
2023,08,경남,의령군,4291
2023,08,경남,진주시,55225
2023,08,경남,창녕군,18999
2023,08,경남,창원시,96472
2023,08,경남,통영시,15012
2023,08,경남,하동군,7834
2023,08,경남,함안군,37481
2023,08,경남,함양군,22028
2023,08,경남,합천군,4668
2023,08,경북,경산시,64489
2023,08,경북,경주시,124065
2023,08,경북,고령군,21867
2023,08,경북,구미시,117113
2023,08,경북,군위군,59931
2023,08,경북,김천시,51444
2023,08,경북,문경시,59454
2023,08,경북,봉화군,14646
2023,08,경북,상주시,25859
2023,08,경북,성주군,46542
2023,08,경북,안동시,43352
2023,08,경북,영덕군,20561
2023,08,경북,영양군,7735
2023,08,경북,영주시,18422
2023,08,경북,영천시,54474
2023,08,경북,예천군,17724
2023,08,경북,울릉군,0
2023,08,경북,울진군,20327
2023,08,경북,의성군,38703
2023,08,경북,청도군,31643
2023,08,경북,청송군,22986
2023,08,경북,칠곡군,94214
2023,08,경북,포항시,87369
2023,08,광주,광산구,53962
2023,08,광주,남구,183176
2023,08,광주,동구,13552
2023,08,광주,북구,30648
2023,08,광주,서구,35314
2023,08,대구,남구,15969
2023,08,대구,달서구,74381
2023,08,대구,달성군,97842
2023,08,대구,동구,21855
2023,08,대구,북구,103058
2023,08,대구,서구,2065
2023,08,대구,수성구,424652
2023,08,대구,중구,3411
2023,08,대전,대덕구,45899
2023,08,대전,동구,20460
2023,08,대전,서구,101737
2023,08,대전,유성구,73412
2023,08,대전,중구,33171
2023,08,부산,강서구,10907
2023,08,부산,금정구,11781
2023,08,부산,기장군,66337
2023,08,부산,남구,2574
2023,08,부산,동래구,9761
2023,08,부산,부산진구,306925
2023,08,부산,북구,12048
2023,08,부산,사상구,14774
2023,08,부산,사하구,8083
2023,08,부산,수영구,10479
2023,08,부산,연제구,12721
2023,08,부산,영도구,4007
2023,08,부산,중구,9640
2023,08,부산,해운대구,9810
2023,08,서울,강남구,48728
2023,08,서울,강동구,9097
2023,08,서울,강북구,5127
2023,08,서울,강서구,16776
2023,08,서울,관악구,38287
2023,08,서울,광진구,11292
2023,08,서울,구로구,6747
2023,08,서울,금천구,15902
2023,08,서울,노원구,28675
2023,08,서울,도봉구,17584
2023,08,서울,동대문구,8224
2023,08,서울,동작구,6157
2023,08,서울,마포구,45974
2023,08,서울,서대문구,11186
2023,08,서울,서초구,27978
2023,08,서울,성동구,63515
2023,08,서울,성북구,8219
2023,08,서울,송파구,28457
2023,08,서울,양천구,51746
2023,08,서울,영등포구,50316
2023,08,서울,용산구,8922
2023,08,서울,은평구,24281
2023,08,서울,종로구,17885
2023,08,서울,중구,8193
2023,08,서울,중랑구,15525
2023,08,세종,세종시,44049
2023,08,울산,남구,72430
2023,08,울산,동구,8886
2023,08,울산,북구,29683
2023,08,울산,울주군,29856
2023,08,울산,중구,19747
2023,08,인천,강화군,8089
2023,08,인천,계양구,15703
2023,08,인천,남동구,29004
2023,08,인천,동구,2454
2023,08,인천,미추홀구,125734
2023,08,인천,부평구,25395
2023,08,인천,서구,48962
2023,08,인천,연수구,33130
2023,08,인천,옹진군,1083
2023,08,인천,중구,18158
2023,08,전남,강진군,9298
2023,08,전남,고흥군,21753
2023,08,전남,곡성군,14997
2023,08,전남,광양시,43669
2023,08,전남,구례군,3220
2023,08,전남,나주시,31798
2023,08,전남,담양군,6428
2023,08,전남,목포시,19190
2023,08,전남,무안군,27990
2023,08,전남,보성군,21047
2023,08,전남,순천시,95797
2023,08,전남,신안군,4736
2023,08,전남,여수시,60474
2023,08,전남,영광군,14237
2023,08,전남,영암군,15172
2023,08,전남,완도군,8957
2023,08,전남,장성군,16549
2023,08,전남,장흥군,3788
2023,08,전남,진도군,4040
2023,08,전남,함평군,16885
2023,08,전남,해남군,8257
2023,08,전남,화순군,23150
2023,08,전북,고창군,38836
2023,08,전북,군산시,23822
2023,08,전북,김제시,32175
2023,08,전북,남원시,46157
2023,08,전북,무주군,19544
2023,08,전북,부안군,18402
2023,08,전북,순창군,18954
2023,08,전북,완주군,80714
2023,08,전북,익산시,22800
2023,08,전북,임실군,22934
2023,08,전북,장수군,11627
2023,08,전북,전주시,176859
2023,08,전북,정읍시,29670
2023,08,전북,진안군,10384
2023,08,제주,서귀포시,366844
2023,08,제주,제주시,526947
2023,08,충남,계룡시,18145
2023,08,충남,공주시,80096
2023,08,충남,금산군,15042
2023,08,충남,논산시,55423
2023,08,충남,당진시,41499
2023,08,충남,보령시,33192
2023,08,충남,부여군,24297
2023,08,충남,서산시,15798
2023,08,충남,서천군,26109
2023,08,충남,아산시,85184
2023,08,충남,예산군,51240
2023,08,충남,천안시,191635
2023,08,충남,청양군,4306
2023,08,충남,태안군,19197
2023,08,충남,홍성군,38265
2023,08,충북,괴산군,30778
2023,08,충북,단양군,33037
2023,08,충북,보은군,21992
2023,08,충북,영동군,28318
2023,08,충북,옥천군,51293
2023,08,충북,음성군,28930
2023,08,충북,제천시,15222
2023,08,충북,증평군,4419
2023,08,충북,진천군,21896
2023,08,충북,청주시,209205
2023,08,충북,충주시,83963
2023,09,강원,강릉시,30955
2023,09,강원,고성군,8394
2023,09,강원,동해시,33349
2023,09,강원,삼척시,17183
2023,09,강원,속초시,37248
2023,09,강원,양구군,14603
2023,09,강원,양양군,19459
2023,09,강원,영월군,5214
2023,09,강원,원주시,106771
2023,09,강원,인제군,35824
2023,09,강원,정선군,13382
2023,09,강원,철원군,16256
2023,09,강원,춘천시,67825
2023,09,강원,태백시,8871
2023,09,강원,평창군,39194
2023,09,강원,홍천군,44390
2023,09,강원,화천군,5855
2023,09,강원,횡성군,28075
2023,09,경기,가평군,42471
2023,09,경기,고양시,49795
2023,09,경기,과천시,11456
2023,09,경기,광명시,64581
2023,09,경기,광주시,29328
2023,09,경기,구리시,16469
2023,09,경기,군포시,9673
2023,09,경기,김포시,29604
2023,09,경기,남양주시,60257
2023,09,경기,동두천시,2009
2023,09,경기,부천시,66610
2023,09,경기,성남시,75426
2023,09,경기,수원시,43503
2023,09,경기,시흥시,43367
2023,09,경기,안산시,110939
2023,09,경기,안성시,51412
2023,09,경기,안양시,18095
2023,09,경기,양주시,42725
2023,09,경기,양평군,21491
2023,09,경기,여주시,55876
2023,09,경기,연천군,1337
2023,09,경기,오산시,18610
2023,09,경기,용인시,17293
2023,09,경기,의왕시,8591
2023,09,경기,의정부시,5433
2023,09,경기,이천시,29682
2023,09,경기,파주시,16573
2023,09,경기,평택시,53641
2023,09,경기,포천시,23496
2023,09,경기,하남시,114257
2023,09,경기,화성시,25443
2023,09,경남,거제시,35356
2023,09,경남,거창군,27903
2023,09,경남,고성군,13769
2023,09,경남,김해시,99363
2023,09,경남,남해군,13145
2023,09,경남,밀양시,17787
2023,09,경남,사천시,38059
2023,09,경남,산청군,17224
2023,09,경남,양산시,97650
2023,09,경남,의령군,4365
2023,09,경남,진주시,54091
2023,09,경남,창녕군,19274
2023,09,경남,창원시,98939
2023,09,경남,통영시,15262
2023,09,경남,하동군,7908
2023,09,경남,함안군,37885
2023,09,경남,함양군,22209
2023,09,경남,합천군,4639
2023,09,경북,경산시,65237
2023,09,경북,경주시,126036
2023,09,경북,고령군,22071
2023,09,경북,구미시,120187
2023,09,경북,군위군,61242
2023,09,경북,김천시,52921
2023,09,경북,문경시,60714
2023,09,경북,봉화군,14764
2023,09,경북,상주시,26017
2023,09,경북,성주군,47381
2023,09,경북,안동시,43328
2023,09,경북,영덕군,20379
2023,09,경북,영양군,7656
2023,09,경북,영주시,17856
2023,09,경북,영천시,54893
2023,09,경북,예천군,18652
2023,09,경북,울릉군,0
2023,09,경북,울진군,19984
2023,09,경북,의성군,39922
2023,09,경북,청도군,32334
2023,09,경북,청송군,23406
2023,09,경북,칠곡군,94893
2023,09,경북,포항시,86911
2023,09,광주,광산구,54352
2023,09,광주,남구,187530
2023,09,광주,동구,13781
2023,09,광주,북구,30957
2023,09,광주,서구,36545
2023,09,대구,남구,16169
2023,09,대구,달서구,76022
2023,09,대구,달성군,101099
2023,09,대구,동구,22410
2023,09,대구,북구,104224
2023,09,대구,서구,1886
2023,09,대구,수성구,435938
2023,09,대구,중구,3483
2023,09,대전,대덕구,46841
2023,09,대전,동구,20888
2023,09,대전,서구,102827
2023,09,대전,유성구,74402
2023,09,대전,중구,32797
2023,09,부산,강서구,11052
2023,09,부산,금정구,11942
2023,09,부산,기장군,67826
2023,09,부산,남구,2601
2023,09,부산,동래구,9929
2023,09,부산,부산진구,314623
2023,09,부산,북구,12553
2023,09,부산,사상구,15119
2023,09,부산,사하구,8239
2023,09,부산,수영구,10594
2023,09,부산,연제구,12893
2023,09,부산,영도구,3986
2023,09,부산,중구,9805
2023,09,부산,해운대구,9931
2023,09,서울,강남구,48549
2023,09,서울,강동구,9097
2023,09,서울,강북구,5184
2023,09,서울,강서구,16317
2023,09,서울,관악구,37594
2023,09,서울,광진구,11313
2023,09,서울,구로구,6741
2023,09,서울,금천구,15919
2023,09,서울,노원구,29289
2023,09,서울,도봉구,17604
2023,09,서울,동대문구,8284
2023,09,서울,동작구,6211
2023,09,서울,마포구,46162
2023,09,서울,서대문구,11266
2023,09,서울,서초구,28150
2023,09,서울,성동구,65019
2023,09,서울,성북구,8253
2023,09,서울,송파구,29046
2023,09,서울,양천구,53207
2023,09,서울,영등포구,51788
2023,09,서울,용산구,9039
2023,09,서울,은평구,24690
2023,09,서울,종로구,18033
2023,09,서울,중구,8460
2023,09,서울,중랑구,15660
2023,09,세종,세종시,47365
2023,09,울산,남구,74602
2023,09,울산,동구,8646
2023,09,울산,북구,30285
2023,09,울산,울주군,31112
2023,09,울산,중구,20153
2023,09,인천,강화군,8110
2023,09,인천,계양구,15942
2023,09,인천,남동구,29122
2023,09,인천,동구,2467
2023,09,인천,미추홀구,128912
2023,09,인천,부평구,25869
2023,09,인천,서구,50329
2023,09,인천,연수구,33284
2023,09,인천,옹진군,1083
2023,09,인천,중구,18632
2023,09,전남,강진군,9399
2023,09,전남,고흥군,22743
2023,09,전남,곡성군,14935
2023,09,전남,광양시,44623
2023,09,전남,구례군,3100
2023,09,전남,나주시,31983
2023,09,전남,담양군,6475
2023,09,전남,목포시,18751
2023,09,전남,무안군,28284
2023,09,전남,보성군,21275
2023,09,전남,순천시,96903
2023,09,전남,신안군,4929
2023,09,전남,여수시,60750
2023,09,전남,영광군,14716
2023,09,전남,영암군,15415
2023,09,전남,완도군,8875
2023,09,전남,장성군,16807
2023,09,전남,장흥군,3838
2023,09,전남,진도군,4329
2023,09,전남,함평군,17358
2023,09,전남,해남군,8347
2023,09,전남,화순군,23528
2023,09,전북,고창군,38667
2023,09,전북,군산시,23950
2023,09,전북,김제시,33286
2023,09,전북,남원시,45576
2023,09,전북,무주군,20560
2023,09,전북,부안군,17984
2023,09,전북,순창군,19920
2023,09,전북,완주군,80239
2023,09,전북,익산시,23310
2023,09,전북,임실군,22791
2023,09,전북,장수군,11691
2023,09,전북,전주시,182155
2023,09,전북,정읍시,30331
2023,09,전북,진안군,10554
2023,09,제주,서귀포시,371404
2023,09,제주,제주시,548301
2023,09,충남,계룡시,18355
2023,09,충남,공주시,82440
2023,09,충남,금산군,15417
2023,09,충남,논산시,56488
2023,09,충남,당진시,40916
2023,09,충남,보령시,33499
2023,09,충남,부여군,24719
2023,09,충남,서산시,16324
2023,09,충남,서천군,26144
2023,09,충남,아산시,86555
2023,09,충남,예산군,53222
2023,09,충남,천안시,194725
2023,09,충남,청양군,4250
2023,09,충남,태안군,19564
2023,09,충남,홍성군,38554
2023,09,충북,괴산군,30308
2023,09,충북,단양군,31725
2023,09,충북,보은군,21557
2023,09,충북,영동군,28680
2023,09,충북,옥천군,51116
2023,09,충북,음성군,28986
2023,09,충북,제천시,15589
2023,09,충북,증평군,4368
2023,09,충북,진천군,22296
2023,09,충북,청주시,210004
2023,09,충북,충주시,86177
2023,10,강원,강릉시,31213
2023,10,강원,고성군,8612
2023,10,강원,동해시,35026
2023,10,강원,삼척시,17474
2023,10,강원,속초시,38654
2023,10,강원,양구군,14910
2023,10,강원,양양군,19748
2023,10,강원,영월군,5253
2023,10,강원,원주시,110437
2023,10,강원,인제군,36303
2023,10,강원,정선군,13689
2023,10,강원,철원군,16572
2023,10,강원,춘천시,69832
2023,10,강원,태백시,9165
2023,10,강원,평창군,39773
2023,10,강원,홍천군,45417
2023,10,강원,화천군,5857
2023,10,강원,횡성군,28481
2023,10,경기,가평군,42529
2023,10,경기,고양시,50264
2023,10,경기,과천시,11672
2023,10,경기,광명시,65911
2023,10,경기,광주시,30088
2023,10,경기,구리시,16673
2023,10,경기,군포시,9841
2023,10,경기,김포시,29720
2023,10,경기,남양주시,60906
2023,10,경기,동두천시,1984
2023,10,경기,부천시,67516
2023,10,경기,성남시,77105
2023,10,경기,수원시,44278
2023,10,경기,시흥시,44143
2023,10,경기,안산시,111946
2023,10,경기,안성시,51993
2023,10,경기,안양시,18419
2023,10,경기,양주시,42690
2023,10,경기,양평군,21872
2023,10,경기,여주시,57398
2023,10,경기,연천군,1346
2023,10,경기,오산시,18867
2023,10,경기,용인시,17622
2023,10,경기,의왕시,8616
2023,10,경기,의정부시,5391
2023,10,경기,이천시,29828
2023,10,경기,파주시,16768
2023,10,경기,평택시,55256
2023,10,경기,포천시,23894
2023,10,경기,하남시,116092
2023,10,경기,화성시,25031
2023,10,경남,거제시,36529
2023,10,경남,거창군,27864
2023,10,경남,고성군,13879
2023,10,경남,김해시,100567
2023,10,경남,남해군,13209
2023,10,경남,밀양시,18130
2023,10,경남,사천시,38756
2023,10,경남,산청군,17535
2023,10,경남,양산시,100090
2023,10,경남,의령군,4445
2023,10,경남,진주시,54841
2023,10,경남,창녕군,19598
2023,10,경남,창원시,100992
2023,10,경남,통영시,15535
2023,10,경남,하동군,8004
2023,10,경남,함안군,38487
2023,10,경남,함양군,22643
2023,10,경남,합천군,4663
2023,10,경북,경산시,66263
2023,10,경북,경주시,127565
2023,10,경북,고령군,22440
2023,10,경북,구미시,121751
2023,10,경북,군위군,62268
2023,10,경북,김천시,54094
2023,10,경북,문경시,61989
2023,10,경북,봉화군,14946
2023,10,경북,상주시,26259
2023,10,경북,성주군,48185
2023,10,경북,안동시,43883
2023,10,경북,영덕군,20794
2023,10,경북,영양군,7895
2023,10,경북,영주시,17947
2023,10,경북,영천시,55602
2023,10,경북,예천군,19192
2023,10,경북,울릉군,0
2023,10,경북,울진군,19973
2023,10,경북,의성군,40632
2023,10,경북,청도군,32709
2023,10,경북,청송군,23645
2023,10,경북,칠곡군,96469
2023,10,경북,포항시,88081
2023,10,광주,광산구,55420
2023,10,광주,남구,191909
2023,10,광주,동구,13904
2023,10,광주,북구,31392
2023,10,광주,서구,37350
2023,10,대구,남구,16263
2023,10,대구,달서구,77256
2023,10,대구,달성군,103754
2023,10,대구,동구,22792
2023,10,대구,북구,105360
2023,10,대구,서구,1802
2023,10,대구,수성구,447084
2023,10,대구,중구,3334
2023,10,대전,대덕구,47748
2023,10,대전,동구,21194
2023,10,대전,서구,103900
2023,10,대전,유성구,75879
2023,10,대전,중구,32886
2023,10,부산,강서구,11130
2023,10,부산,금정구,12144
2023,10,부산,기장군,68928
